Category,Name,Price,Colors,Image,Product Link
Women,Bouclé-Knit Pants,$ 39.99,"Cream, Black",https://image.hm.com/assets/hm/87/88/8788b978485139305214fe10269f79c9c44e7c8d.jpg,https://www2.hm.com/en_us/productpage.1268085002.html
Women,2-pack 20 Denier Tights,$ 7.99,"Black, Porcelain, Sand, Dark brown, Brown",https://image.hm.com/assets/hm/91/49/914991a21283b87750f22b728a79a07249019902.jpg,https://www2.hm.com/en_us/productpage.0228257001.html
Women,Hole-patterned trousers,$ 44.99,Cream,https://image.hm.com/assets/hm/9b/c5/9bc5e41b310c7b83238a02011b67ef45cf53ab82.jpg,https://www2.hm.com/en_us/productpage.1284154001.html
Women,Ruffle-trimmed Off-the-shoulder Top,$ 19.99,White,https://image.hm.com/assets/hm/d4/56/d4563c0c1061a92b19f7aa7bbeb4d895d20502ff.jpg,https://www2.hm.com/en_us/productpage.1161423002.html
Women,Embellished Slip Dress,$ 29.99,"Black, Light beige",https://image.hm.com/assets/hm/a2/92/a2926b5a52b30e2207061f57f34e9368bf681376.jpg,https://www2.hm.com/en_us/productpage.1257961001.html
Women,Light Support Sports Bra in SoftMove™,$ 19.99,"White, Black",https://image.hm.com/assets/hm/ad/94/ad94e49e8eb128161d7e61fe23d769378dfd734c.jpg,https://www2.hm.com/en_us/productpage.1258707002.html
Women,Fine-Knit Cashmere Top,$ 99.00,"Black, Taupe melange, Dusty blue, Gray melange",https://image.hm.com/assets/hm/bd/89/bd89b528d04ee027a17f7090377cca43f1f9fbe4.jpg,https://www2.hm.com/en_us/productpage.1269080001.html
Women,Flared Mini Skirt,$ 19.99,"White, White/floral, Black",https://image.hm.com/assets/hm/53/ed/53ed421f21e22043137eb9c208fe402a6cb9574d.jpg,https://www2.hm.com/en_us/productpage.1218260004.html
Women,Drawstring Twill Pants,$ 24.99,"Black/white floral, Beige/leopard print, Green/patterned",https://image.hm.com/assets/hm/e1/15/e115f6d0d35fb1c91b732b4e9fe6ab1041074fe7.jpg,https://www2.hm.com/en_us/productpage.1273623002.html
Women,Dress with Eyelet Embroidery,$ 39.99,Orange,https://image.hm.com/assets/hm/05/2a/052a172c44b08277ad4210d05f5be7629eb92a17.jpg,https://www2.hm.com/en_us/productpage.1238406001.html
Women,Pullover Muslin Shirt,$ 32.99,"Blue/striped, White",https://image.hm.com/assets/hm/5c/26/5c260c15f9c899a4552d547afb583c5d26c77e4f.jpg,https://www2.hm.com/en_us/productpage.1216688002.html
Women,Spaghetti-Strap Jumpsuit,$ 44.99,Black,https://image.hm.com/assets/hm/28/4d/284de46374bcb485c0c47447879fbd1514fdc247.jpg,https://www2.hm.com/en_us/productpage.1275639001.html
Women,Linen-blend Tie-belt Pants,$ 34.99,"Beige, Black",https://image.hm.com/assets/hm/05/a6/05a676c1e4510fb387e04a7b78503355a2f30f41.jpg,https://www2.hm.com/en_us/productpage.1239770002.html
Women,High Waist Joggers,$ 29.99,Light beige,https://image.hm.com/assets/hm/12/64/1264c6cd4b4e289195a0fc9da9492c51177c1883.jpg,https://www2.hm.com/en_us/productpage.1262275002.html
Women,Lace-Trimmed Ribbed Top,$ 14.99,White,https://image.hm.com/assets/hm/ca/7d/ca7d56f75340f54a0cb35262eb5b40d66eb4a4fe.jpg,https://www2.hm.com/en_us/productpage.1261367002.html
Women,MAMA 3-pack Camisole Tops,$ 29.99,Light beige/white/black,https://image.hm.com/assets/hm/4d/11/4d11ac6257c86038279c7b4db0a8a0ba965b92e7.jpg,https://www2.hm.com/en_us/productpage.1247494001.html
Women,Cable-Knit Cardigan,$ 29.99,"Dark brown, Cream, Gray melange",https://image.hm.com/assets/hm/46/6d/466da87e7e7f7e45b084de5909b029f265ab998f.jpg,https://www2.hm.com/en_us/productpage.1239430003.html
Women,Oversized Denim Shirt,$ 34.99,"Denim blue, Light denim blue, Dark gray",https://image.hm.com/assets/hm/15/6d/156d3204746d66d174c025f07874f6382025bd65.jpg,https://www2.hm.com/en_us/productpage.1268199001.html
Women,Knit Mini Dress,$ 49.99,Navy blue,https://image.hm.com/assets/hm/d7/df/d7df024b210c2206903d488afd1e5e1e1fa696ee.jpg,https://www2.hm.com/en_us/productpage.1261097002.html
Women,Smocked-waist Tiered Skirt,$ 17.99,"Cream/roses, White",https://image.hm.com/assets/hm/1f/43/1f4313abf007bc5bb43ea8bb702b1b9b084a6918.jpg,https://www2.hm.com/en_us/productpage.1221672005.html
Women,Yoga Leggings with SoftMove™ Lycra®,$ 39.99,"Dark beige, Dark brown, Light turquoise, Black",https://image.hm.com/assets/hm/54/02/54028365d6095fe88dc6cea2d2f705f6a704a0c8.jpg,https://www2.hm.com/en_us/productpage.1255283004.html
Women,Short-Sleeved Cardigan,$ 34.99,Dark khaki green,https://image.hm.com/assets/hm/53/e8/53e8cabc06fec880d0950e1e9141cc0b7469f621.jpg,https://www2.hm.com/en_us/productpage.1255191002.html
Women,2-pack Seamless Medium Shape Bikers,$ 29.99,Beige,https://image.hm.com/assets/hm/37/81/378152c5f4286d4cf2c34c93ea8e6cbf74789f1d.jpg,https://www2.hm.com/en_us/productpage.1219766002.html
Women,Rib-knit Off-the-shoulder Top,$ 19.99,"White, Dusty pink",https://image.hm.com/assets/hm/83/38/8338c5fff129fc5c21ce9b6c17f850c51cf38907.jpg,https://www2.hm.com/en_us/productpage.1238843001.html
Women,2-pack Padded Underwire Bras,$ 29.99,"Beige/black, Black/white",https://image.hm.com/assets/hm/4e/12/4e1281038dac56a48f3b6ee6b45a684dba6ad5bc.jpg,https://www2.hm.com/en_us/productpage.0820572027.html
Women,Smocked-waist Tiered Skirt,$ 17.99,"White, Cream/roses",https://image.hm.com/assets/hm/43/1a/431a53371a8d735fe32f68531afd9f2a17d14cfc.jpg,https://www2.hm.com/en_us/productpage.1221672001.html
Women,7-pack Ankle Socks,$ 9.99,"White/ribbed, White/light gray melange",https://image.hm.com/assets/hm/a4/57/a457f694eec8fd06c7f7fadcabdd89680e097cba.jpg,https://www2.hm.com/en_us/productpage.0631536081.html
Women,Viscose-Blend Shirt,$ 29.99,"Black/white patterned, Powder pink",https://image.hm.com/assets/hm/b1/0f/b10ff7d1ec522e5738893a9b3cf1e7bae6b98239.jpg,https://www2.hm.com/en_us/productpage.1240982001.html
Women,Viscose-Blend Pajamas,$ 34.99,"Light khaki green, Dusty blue, Black, Dusty pink",https://image.hm.com/assets/hm/2a/f6/2af60cf90ab998e4fd9c673e8e242e6fb975c820.jpg,https://www2.hm.com/en_us/productpage.0998802029.html
Women,Warm-lined Slippers,$ 19.99,Beige,https://image.hm.com/assets/hm/63/31/6331bf7b70aa2b0e6cfb0d7c97c87b47c66b1e06.jpg,https://www2.hm.com/en_us/productpage.1003418009.html
Women,Boxy Printed T-shirt,$ 19.99,"Black/Wicked, Black/Wicked, Cream/Wicked, Vintage black/Wicked",https://image.hm.com/assets/hm/9b/e6/9be6f28f3e9b6afa75c214688d9e6508cb42ffb0.jpg,https://www2.hm.com/en_us/productpage.1251342004.html
Women,Seam-Detail Pencil Skirt,$ 89.99,Black,https://image.hm.com/assets/hm/dc/34/dc3404adaa8c75c74b43b8ec190d21a3d2bbe748.jpg,https://www2.hm.com/en_us/productpage.1271065001.html
Women,Tank Top,$ 9.99,"White, Light khaki green, Gray melange",https://image.hm.com/assets/hm/c6/3a/c63a3daf00800cdd0ebacbd2649349056a8d8478.jpg,https://www2.hm.com/en_us/productpage.1243129001.html
Women,Padded Halterneck Bikini Top,$ 19.99,"Dark green, White/red patterned",https://image.hm.com/assets/hm/63/b1/63b1a009cd005aaef0d59ed5e636742b0c50a8ef.jpg,https://www2.hm.com/en_us/productpage.1240364001.html
Women,Short Jacket,$ 49.99,"Beige/houndstooth-patterned, Black, Dark khaki green, Cream",https://image.hm.com/assets/hm/36/5c/365cbd9af43fe0d0e8c18c3683ce7ca488f0b085.jpg,https://www2.hm.com/en_us/productpage.1237829001.html
Women,Suede Driving Shoes,$ 89.99,Navy blue,https://image.hm.com/assets/hm/1e/75/1e75825fe2913e0fd4bee5e04c9ce86dfd0180c1.jpg,https://www2.hm.com/en_us/productpage.1250901006.html
Women,Smocked-Detail Dress,$ 74.99,Burgundy,https://image.hm.com/assets/hm/da/e0/dae02fb4684f5727e1d3e39bb1e21d4f7ffb4850.jpg,https://www2.hm.com/en_us/productpage.1273154001.html
Women,Paper-bag Pants,$ 29.99,"Dark beige, Khaki green, Black",https://image.hm.com/assets/hm/69/f7/69f738e22526f218a137c1d7c9c47383a89179ec.jpg,https://www2.hm.com/en_us/productpage.1157064006.html
Women,MAMA 2-pack Tights 20 Denier,$ 8.99,"Light beige, Black, Beige, Brown, Dark brown",https://image.hm.com/assets/hm/76/40/76404a53b87d1c48ec2fb1f833d2be35511bf688.jpg,https://www2.hm.com/en_us/productpage.0542413018.html
Women,Fitted Cotton Top,$ 9.99,"Black, White",https://image.hm.com/assets/hm/d0/7c/d07c7762f5b305469f983d4600e847e466b26207.jpg,https://www2.hm.com/en_us/productpage.1264835002.html
Women,Flared-skirt Camisole Dress,$ 9.99,Light beige,https://image.hm.com/assets/hm/14/a1/14a16b751bce4bfb69b1f38e86928db74fadcff1.jpg,https://www2.hm.com/en_us/productpage.1241342002.html
Women,MAMA High Waist Microfiber Briefs,$ 14.99,"Light beige, Dark beige, Black",https://image.hm.com/assets/hm/fa/15/fa1589d0ab849d372a1ced12dc3d81487a0af639.jpg,https://www2.hm.com/en_us/productpage.1241191001.html
Women,3-pack Microfiber Thong Briefs,$ 9.99,"Beige, Black, Powder pink/dark brown, Beige, Beige/white/black, Dusty pink/powder pink",https://image.hm.com/assets/hm/3e/60/3e60a1e9e4308a255488b4f0193c7f85f3a49634.jpg,https://www2.hm.com/en_us/productpage.1226027014.html
Women,Fine-Knit Mini Skirt,$ 17.99,Dark gray/argyle-patterned,https://image.hm.com/assets/hm/44/eb/44ebed1d6a49db3e75c5dfa5cfecacd53136bbc9.jpg,https://www2.hm.com/en_us/productpage.1287394001.html
Women,MAMA Before & After Cable-Knit Cardigan,$ 54.99,Gray melange,https://image.hm.com/assets/hm/c7/d0/c7d062e9d90a9beb9da3ec87bf24e7d6a732b4a5.jpg,https://www2.hm.com/en_us/productpage.1242486001.html
Women,Creased Pants,$ 39.99,"Dark gray melange, Brown",https://image.hm.com/assets/hm/be/83/be837889067acc65ada8df954eda7df5cf1048c3.jpg,https://www2.hm.com/en_us/productpage.1244602001.html
Women,Embellished Bandeau Top,$ 59.99,Black,https://image.hm.com/assets/hm/16/b1/16b1a3bcec86e3c5c5a533a3b4dc8ee48de52745.jpg,https://www2.hm.com/en_us/productpage.1260451001.html
Women,Straight-Cut Dress Pants,$ 39.99,"Black, Dark gray",https://image.hm.com/assets/hm/b7/9a/b79a71acd462eb5a7baf04d7e94a883591006b60.jpg,https://www2.hm.com/en_us/productpage.1245809001.html
Women,Seamless Capri Leggings,$ 17.99,"Dark beige, Black",https://image.hm.com/assets/hm/64/2f/642fa6d5fabd302225a912a2638c85a479f17bae.jpg,https://www2.hm.com/en_us/productpage.1222713007.html
Women,Rib-Knit Cardigan,$ 29.99,"Black, Dark gray melange",https://image.hm.com/assets/hm/aa/7b/aa7b5214a2f909009bfca87ef29308e99d060154.jpg,https://www2.hm.com/en_us/productpage.1254963003.html
Women,Embellished Cardigan,$ 34.99,"Dark gray melange, Dark beige",https://image.hm.com/assets/hm/e4/94/e49427aaddb4e3fee36ba4001e664149889b4518.jpg,https://www2.hm.com/en_us/productpage.1259311001.html
Women,Pull-on Culottes,$ 34.99,"Black, Light beige, Navy blue",https://image.hm.com/assets/hm/97/1a/971a0413dd6ced412c2471ad51b85996d7afd1fd.jpg,https://www2.hm.com/en_us/productpage.1222450001.html
Women,Pea Coat,$ 74.99,Dark beige,https://image.hm.com/assets/hm/b4/4c/b44c9edb3044cbf43e2653ae092013a199a4bf12.jpg,https://www2.hm.com/en_us/productpage.1246600002.html
Women,Tie-detail Bikini Top,$ 13.99,"Red/shiny, Dark khaki green, Black",https://image.hm.com/assets/hm/57/83/578350106df19ab6aa500ba87c45c30411235155.jpg,https://www2.hm.com/en_us/productpage.1208752004.html
Women,Textured Jersey Drawstring Pants,$ 17.99,"Black, Brown, Cream/striped",https://image.hm.com/assets/hm/b1/8c/b18c8edf18cf0a763162c2c38bfec547987cdc4e.jpg,https://www2.hm.com/en_us/productpage.1262633004.html
Women,Chunky Platform Sandals,$ 34.99,Black,https://image.hm.com/assets/hm/88/8e/888ebb94fc6e34dbf26b03b1bf30a6f4a18e7252.jpg,https://www2.hm.com/en_us/productpage.1227652001.html
Women,2-pack Seamless Hipster Briefs,$ 9.99,"Black, Beige",https://image.hm.com/assets/hm/e0/72/e072690da935e2d365e5d6e3830c4aae096495d8.jpg,https://www2.hm.com/en_us/productpage.1260330002.html
Women,Crochet-Look Cardigan,$ 69.99,Light beige,https://image.hm.com/assets/hm/50/fe/50fe60e221675572383b37c40aa65196ab42c652.jpg,https://www2.hm.com/en_us/productpage.1273992001.html
Women,Top with Collar,$ 24.99,Cream/black striped,https://image.hm.com/assets/hm/a8/45/a84556b8bed28db0841df3e881550b349f296253.jpg,https://www2.hm.com/en_us/productpage.1164061014.html
Women,Brazilian Bikini Bottoms,$ 14.99,"Black, Pink",https://image.hm.com/assets/hm/31/e6/31e6258dad70e1c5a5dadb6c0306592d98d1ed76.jpg,https://www2.hm.com/en_us/productpage.1240451001.html
Women,Padded Bikini Top,$ 19.99,Black,https://image.hm.com/assets/hm/84/f7/84f7efad01480e62326fbaaf34e113f3278da4b3.jpg,https://www2.hm.com/en_us/productpage.1239577001.html
Women,Pocket-Detail Sports Leggings with DryMove™,$ 24.99,"Dark beige, Black, Dark gray, Navy blue, Dark brown, Khaki green, Navy blue",https://image.hm.com/assets/hm/bc/e4/bce44fe162f889a7a7c1bdde4a227db57e74d8a9.jpg,https://www2.hm.com/en_us/productpage.1230873013.html
Women,Bubble-Hem Dress,$ 69.99,Blue/striped,https://image.hm.com/assets/hm/b5/b7/b5b70eabb86d72d446b4101e3cfb0a0826acbdef.jpg,https://www2.hm.com/en_us/productpage.1284374002.html
Women,Strappy Top with Pintucks,$ 34.99,Peach pink,https://image.hm.com/assets/hm/4a/17/4a17100a083bddf222347c4cc2e236ae725c4004.jpg,https://www2.hm.com/en_us/productpage.1281840001.html
Women,Hybrid Down Jacket with ThermoMove™,$ 54.99,"Light beige, Navy blue, Black, Light beige",https://image.hm.com/assets/hm/7d/9a/7d9ab65f7100170b320fe2c61dc434c1b1b5335e.jpg,https://www2.hm.com/en_us/productpage.1182893009.html
Women,Oversized Tie-detail Dress,$ 29.99,"Black/patterned, Light beige/zebra print",https://image.hm.com/assets/hm/9e/e4/9ee4c006ea63e5c49b3bf4dba5078c0045677000.jpg,https://www2.hm.com/en_us/productpage.1241413004.html
Women,Felted Jacket with Shawl Collar,$ 39.99,"Black, Navy blue",https://image.hm.com/assets/hm/98/ee/98ee80d8fabea3046c2abcca33d98182c3fe3fa3.jpg,https://www2.hm.com/en_us/productpage.1228434001.html
Women,Super Push-up Bikini Top,$ 24.99,Black,https://image.hm.com/assets/hm/45/bb/45bb8ec5e8f1f1450b52be4af00430af8e09b015.jpg,https://www2.hm.com/en_us/productpage.1211260001.html
Women,Padded Soft-Cup Microfiber Bra,$ 17.99,"Dusty blue, Black, Light dusty pink, Pale beige",https://image.hm.com/assets/hm/d9/a0/d9a041cb1220d6cb91286d617217e07dcef48dfb.jpg,https://www2.hm.com/en_us/productpage.1282933003.html
Women,Short Hooded Sweatshirt Jacket,$ 19.99,"Dusty pink, Gray, Black, Light gray melange, Light peach pink, Light beige, White, Khaki green",https://image.hm.com/assets/hm/70/f5/70f59bace4df08178a3630046d3ec58196742590.jpg,https://www2.hm.com/en_us/productpage.1193900029.html
Women,Rib-knit Pants,$ 34.99,"Light beige, Black",https://image.hm.com/assets/hm/33/f5/33f5265969b04dd340b18403f5e43497e04faa9c.jpg,https://www2.hm.com/en_us/productpage.1233857002.html
Women,Feather Soft Denim Skirt,$ 34.99,"Pale denim blue, Pale denim blue",https://image.hm.com/assets/hm/53/32/5332f1902a9a847ecfc695107322827c39fb9fad.jpg,https://www2.hm.com/en_us/productpage.1204765002.html
Women,Cotton Dress,$ 29.99,"Cream/blue floral, Black/white patterned",https://image.hm.com/assets/hm/e7/5e/e75ea6e1960997a2d24ded026ac9fb0ac8f3884d.jpg,https://www2.hm.com/en_us/productpage.1260862002.html
Women,Sweatshirt Cardigan,$ 34.99,"Dark khaki green, Black, Light beige",https://image.hm.com/assets/hm/a9/b4/a9b40d89e8b2b916c73011b91d0b8d8f16fa32ff.jpg,https://www2.hm.com/en_us/productpage.1253725003.html
Women,Smocked Off-the-shoulder Dress,$ 49.99,Black/white floral,https://image.hm.com/assets/hm/11/db/11db643d262d1701fde6510afff00fcf4ad4d674.jpg,https://www2.hm.com/en_us/productpage.1239805004.html
Women,Padded Halterneck Bikini Top,$ 19.99,"White/red patterned, Dark green",https://image.hm.com/assets/hm/81/bb/81bbb421588a54656399cddd7bc0e5190bc2bb81.jpg,https://www2.hm.com/en_us/productpage.1240364002.html
Women,Low Rise Flared Leg Jeans,$ 24.99,"Light gray, Dark denim blue, Dark denim blue, Black/washed, Light denim blue, Light denim blue, Gray, Dark denim blue, Black",https://image.hm.com/assets/hm/f0/c2/f0c2b20efbeeeef98c896c51896c6e6bfae7007b.jpg,https://www2.hm.com/en_us/productpage.1239854014.html
Women,Flared Ultra High Jeans,$ 34.99,"Denim blue, Denim blue, Light denim blue, Dark denim blue, Dark denim gray, Denim blue, Black",https://image.hm.com/assets/hm/2b/e9/2be917120744933d91bdfb0f1d2f583a69bc1bf9.jpg,https://www2.hm.com/en_us/productpage.1238764002.html
Women,Twist-Detail One-Shoulder Dress,$ 24.99,"Khaki green, Black, Light taupe",https://image.hm.com/assets/hm/72/c6/72c677e4663d9a5f4781e96060bb0a26e163c1ea.jpg,https://www2.hm.com/en_us/productpage.1265423006.html
Women,Flared Dress Pants,$ 24.99,"Black, Gray melange, Navy blue",https://image.hm.com/assets/hm/ff/0c/ff0cc167e28c3ab43e99d570131bf7130350759f.jpg,https://www2.hm.com/en_us/productpage.1237336001.html
Women,Bootcut High Jeans,$ 39.99,"Black/coated, Black, White, Light denim blue, Light denim blue",https://image.hm.com/assets/hm/a5/c4/a5c4de1ed70998aace54c662e9278046e013489e.jpg,https://www2.hm.com/en_us/productpage.1198343015.html
Women,Feather Soft Denim Shirt,$ 34.99,"Pale denim blue, Light gray",https://image.hm.com/assets/hm/cb/e7/cbe7cf4b3ef55ccabd7c4b083d5eb5ba02b48d97.jpg,https://www2.hm.com/en_us/productpage.1204761012.html
Women,Flannel Pajamas,$ 49.99,"Dark red/plaid, Light dusty pink/striped, Light blue/striped, White/plaid, White/red plaid",https://image.hm.com/assets/hm/97/2a/972a48c1280ffbc2f608738e5bb84a139f08cd46.jpg,https://www2.hm.com/en_us/productpage.1243790004.html
Women,7-pack Hipster Briefs,$ 19.99,"Khaki green/gray melange, Powder pink/dusty pink",https://image.hm.com/assets/hm/bc/64/bc64462136b1158f30055a38ffe7e48e5099e430.jpg,https://www2.hm.com/en_us/productpage.0688728069.html
Women,Ruffle-trimmed Oxford Blouse,$ 29.99,Light pink,https://image.hm.com/assets/hm/7a/69/7a69f4b27fa5d23011a087278be8ef628d2b856a.jpg,https://www2.hm.com/en_us/productpage.1185135010.html
Women,Ruffle-trimmed Oxford Blouse,$ 29.99,Light pink,https://image.hm.com/assets/hm/7a/69/7a69f4b27fa5d23011a087278be8ef628d2b856a.jpg,https://www2.hm.com/en_us/productpage.1185135010.html
Women,5-pack Thong Briefs,$ 24.99,Beige/white/black,https://image.hm.com/assets/hm/0f/f8/0ff8bb8dc6927585441ed8921ad6e0e5041be339.jpg,https://www2.hm.com/en_us/productpage.0994042057.html
Women,Flared Rib-knit Pants,$ 34.99,"Dark gray, Light beige",https://image.hm.com/assets/hm/97/6b/976b256e464bc7ac93215a15ba0d672460ae12bc.jpg,https://www2.hm.com/en_us/productpage.1207035002.html
Women,Color-block Tank Top,$ 14.99,"Light beige/black, Black/white, White/bright blue",https://image.hm.com/assets/hm/1c/12/1c125088ac28b32384bdee4d8af623437f6299b7.jpg,https://www2.hm.com/en_us/productpage.1219253003.html
Women,Cashmere-Blend Mock Turtleneck Dress,$ 179.00,"Gray melange, Cream",https://image.hm.com/assets/hm/4b/58/4b58a37a86061aafa6ac70d6e19c22e475bd441b.jpg,https://www2.hm.com/en_us/productpage.1253453002.html
Women,Washed Cotton Sweatpants,$ 29.99,"Dusty pink, Beige, Cream, Blue-gray",https://image.hm.com/assets/hm/0f/fd/0ffdedf66644b71f5697fe40be0312e6dcf64b2b.jpg,https://www2.hm.com/en_us/productpage.1264797006.html
Women,2-Pack Sports Tops with DryMove™,$ 29.99,"Gray/white, Light turquoise/white, Light blue/navy blue, Black/gray",https://image.hm.com/assets/hm/f9/2f/f92f94d89380e0ede871b763c6498cc895ef436c.jpg,https://www2.hm.com/en_us/productpage.1235652003.html
Women,Creased Jeans,$ 59.99,"Black/striped, Black",https://image.hm.com/assets/hm/42/a5/42a5c79b8b07712021cc9100c59f2e9176a5e5de.jpg,https://www2.hm.com/en_us/productpage.1246455004.html
Women,Printed Hooded Jacket,$ 49.99,Gray/Wicked,https://image.hm.com/assets/hm/99/93/9993fd53ef061f68263ac9ca77d5477cf553599d.jpg,https://www2.hm.com/en_us/productpage.1246049001.html
Women,Textured Flared Leggings,$ 19.99,Black,https://image.hm.com/assets/hm/95/65/95658ef9836c011b1b96c6eb7b2ca5c8389a7653.jpg,https://www2.hm.com/en_us/productpage.1248833004.html
Women,Rib-Knit Sweater with Collar,$ 39.99,"Taupe, Cream",https://image.hm.com/assets/hm/82/0e/820e7922b246c918221814adf8809a841aa2a24b.jpg,https://www2.hm.com/en_us/productpage.1262200002.html
Women,Short Hooded Jacket,$ 39.99,Dusty pink,https://image.hm.com/assets/hm/10/1c/101c79c79c37a7ad686413fe32d7da78a8af663e.jpg,https://www2.hm.com/en_us/productpage.1268072001.html
Women,Linen-blend Shirt,$ 34.99,"Black, Cream/striped, Dusty blue",https://image.hm.com/assets/hm/b0/9f/b09fafe9e7e858f56ac3b9afff6557e134d4f14e.jpg,https://www2.hm.com/en_us/productpage.1234544001.html
Women,Bermuda Shorts,$ 29.99,Black,https://image.hm.com/assets/hm/7a/39/7a399866a62ad34cba3c3dc3a9f284b08a7c74f2.jpg,https://www2.hm.com/en_us/productpage.1264229001.html
Women,Fluffy-Knit Sweater,$ 29.99,"Cream, Black",https://image.hm.com/assets/hm/89/0d/890d988cb12887fcbe4284869196049a70a587f8.jpg,https://www2.hm.com/en_us/productpage.1229922005.html
Women,Ankle-Length Pants,$ 24.99,"Light beige, Black/white patterned",https://image.hm.com/assets/hm/4e/01/4e01f9ea87b3ec9f6a4f769b87755c409a606a25.jpg,https://www2.hm.com/en_us/productpage.1241002001.html
Women,Sweatshirt Cardigan,$ 34.99,"Black, Dark khaki green, Light beige",https://image.hm.com/assets/hm/e1/fc/e1fc5224aec080a03615e748b5f4d437d0c2ef59.jpg,https://www2.hm.com/en_us/productpage.1253725002.html
Women,Denim Shirt Dress,$ 49.99,Light denim blue,https://image.hm.com/assets/hm/b9/8f/b98f56420e2019e5cb8dafefb49c06d266fda4e5.jpg,https://www2.hm.com/en_us/productpage.1219783001.html
Women,2-pack Medium Shaping Briefs,$ 24.99,"Black, Light beige",https://image.hm.com/assets/hm/99/b0/99b0418632ea55bc220edda3886385fa04a8855d.jpg,https://www2.hm.com/en_us/productpage.0947188001.html
Women,Jersey Cardigan with Zipper,$ 24.99,"Cream, Black, Dark taupe, Light dusty pink",https://image.hm.com/assets/hm/88/72/88720970a54126c28d7c803f3dae801ff404a561.jpg,https://www2.hm.com/en_us/productpage.1257065001.html
Women,Oversized T-shirt,$ 17.99,"Light beige/Orlando, Bright blue/Brooklyn, Light gray melange/Toronto, Cream/Division Two, Taupe",https://image.hm.com/assets/hm/cf/cc/cfccaa7337a6e29ac4478f9ceedbfc21431da768.jpg,https://www2.hm.com/en_us/productpage.1206236016.html
Women,Defined-Waist Maxi Dress,$ 29.99,Black/patterned,https://image.hm.com/assets/hm/e8/c5/e8c53ae6917832451663f35976be09bf2c77ebe3.jpg,https://www2.hm.com/en_us/productpage.1277395001.html
Women,Knit Mini Dress,$ 39.99,"Black, Dark red",https://image.hm.com/assets/hm/f7/f7/f7f7cef17fc8fafba950d6723a36c46dc1acd365.jpg,https://www2.hm.com/en_us/productpage.1255888001.html
Women,2-pack Lace Brazilian Briefs,$ 14.99,"Black, Pale beige",https://image.hm.com/assets/hm/d8/2b/d82bac38fe8476b92a86f165e42afc9e57372d1f.jpg,https://www2.hm.com/en_us/productpage.1252635001.html
Women,Wide-leg Pants,$ 34.99,"Black, Gray melange, Beige",https://image.hm.com/assets/hm/6d/42/6d42c163e83f50a52b28f133f85ddff8e0e5d5d2.jpg,https://www2.hm.com/en_us/productpage.1176512009.html
Women,Ballerina-neckline Top,$ 14.99,"Black, White",https://image.hm.com/assets/hm/56/36/5636b8c8976e87673f3d67db4e8f7e3612f5f454.jpg,https://www2.hm.com/en_us/productpage.1241112002.html
Women,High Rise Wide Leg Baggy Jeans,$ 29.99,"Black, Light gray, Dark gray, Black, Denim blue",https://image.hm.com/assets/hm/46/60/46609383893dbaaec2ee90944079284ad982169b.jpg,https://www2.hm.com/en_us/productpage.1208532018.html
Women,Muslin Shorts,$ 24.99,"Beige, Black",https://image.hm.com/assets/hm/50/c0/50c0ebf1d6a2397051c68443688b644689526a70.jpg,https://www2.hm.com/en_us/productpage.1223028001.html
Women,Picot-Trimmed Pointelle-Knit Cardigan,$ 29.99,Cream,https://image.hm.com/assets/hm/f1/e9/f1e9a5b2d7a359a3dc40c18781c7875a6157bd63.jpg,https://www2.hm.com/en_us/productpage.1278071001.html
Women,Padded Bandeau Bikini Top,$ 26.99,"Dark khaki green, White",https://image.hm.com/assets/hm/7a/50/7a50baf418eec346273e122332f916c26b75c5a7.jpg,https://www2.hm.com/en_us/productpage.1215506002.html
Women,Knit Jacket,$ 39.99,"Light dusty blue, Cream, Dark beige/leopard print, Black",https://image.hm.com/assets/hm/9b/9e/9b9e786b35b9cdba917a7c75e12d4275feedb29c.jpg,https://www2.hm.com/en_us/productpage.1260477004.html
Women,Mock Turtleneck Sweater,$ 49.99,"Navy blue/cream striped, Cream/striped, Navy blue/striped, White/beige striped, White/striped, Gray melange/striped",https://image.hm.com/assets/hm/c2/f3/c2f3bb2f6b4c928c747ee099ae48cb69114d6d27.jpg,https://www2.hm.com/en_us/productpage.1169363009.html
Women,Off-the-Shoulder Chiffon Top,$ 19.99,"Black, Cream, Black",https://image.hm.com/assets/hm/94/65/9465e66cf9989bf88419f92e00c350f6b35a2c0d.jpg,https://www2.hm.com/en_us/productpage.1230671005.html
Women,Cashmere-Blend Pants,$ 119.00,Light beige melange,https://image.hm.com/assets/hm/e8/a4/e8a43a133226da636955ef9a0dcd46a2bbd0bbab.jpg,https://www2.hm.com/en_us/productpage.1255825001.html
Women,Straight Regular Jeans,$ 34.99,"Black, Light denim blue, Dark denim blue",https://image.hm.com/assets/hm/46/51/4651868332012dd3313baab92045e66b3266ac63.jpg,https://www2.hm.com/en_us/productpage.1237438007.html
Women,Jersey Shorts,$ 24.99,"White/blue striped, Light beige, Light blue, Sage green, Red, Cream/black striped",https://image.hm.com/assets/hm/55/f3/55f340b93f5dbb7a3cecdc2a8957a14c5e7721de.jpg,https://www2.hm.com/en_us/productpage.1164047008.html
